角色票力排行榜 男子组
序号: [ 日期 | 小组名次 | 票数 ] 人物名称 - 作品名称
627: [ 2015-11-15 | 18 | 01395 ] 草津锦史郎 - 美男高校地球防卫部LOVE
628: [ 2015-11-26 | 19 | 01389 ] 荒北靖友 - 飙速宅男 第二季
629: [ 2015-11-09 | 21 | 01389 ] 北白川豆大 - 玉子市场 剧场版
630: [ 2015-11-06 | 17 | 01382 ] 寺坂龙马 - 暗杀教室
631: [ 2015-11-21 | 15 | 01378 ] 神木世海 - 敢达创战者TRY
632: [ 2015-12-02 | 19 | 01376 ] 本田丰 - 白箱
633: [ 2015-11-29 | 15 | 01372 ] 雏河翔 - 心理测量者 第二季
634: [ 2015-11-04 | 22 | 01370 ] 菲利克斯·安隆·泰纳尔迪耶 - 魔弹之王与战姬
635: [ 2015-11-04 | 23 | 01363 ] 科迪·巴尔夫 - 黑街
636: [ 2015-11-11 | 16 | 01360 ] 真木 - 我家浴缸的二三事
637: [ 2015-11-22 | 21 | 01359 ] 梅查·达高南池 - 玉子市场 剧场版
638: [ 2015-11-24 | 20 | 01355 ] 六道鲭人 - 境界之轮回
639: [ 2015-11-18 | 18 | 01353 ] 查尔斯·菲普斯 - 黑执事 Book of Murder
640: [ 2015-11-06 | 18 | 01348 ] 远山金太郎 - 新网球王子OVA vs Genius10
641: [ 2015-11-27 | 12 | 01346 ] 利弗·兰格·德·夏·哈尔瓦 - DOG DAYS 第三季
642: [ 2015-11-04 | 24 | 01330 ] 钱形幸一 - 鲁邦三世剧场版 次元大介的墓碑
643: [ 2015-11-05 | 19 | 01328 ] 叶戈尔 - 无头骑士异闻录×2 承
644: [ 2015-11-30 | 18 | 01321 ] 雫石凉 - 纯情罗曼史3
645: [ 2015-11-01 | 17 | 01305 ] 广川刚志 - 寄生兽 生命的准则
646: [ 2015-11-24 | 21 | 01302 ] 梅里 - 枕男子
647: [ 2015-11-25 | 14 | 01293 ] 四之宫那月 - 歌之王子殿下 第三季
648: [ 2015-11-19 | 17 | 01293 ] 护 - 元气少女缘结神 第二季
649: [ 2015-11-14 | 18 | 01287 ] 东峰旭 - 排球少年剧场版
650: [ 2015-11-18 | 19 | 01285 ] 金城白子 - 笑傲昙天
651: [ 2015-11-06 | 19 | 01284 ] 不二裕太 - 新网球王子OVA vs Genius10
652: [ 2015-11-27 | 13 | 01276 ] 今泉俊辅 - 飙速宅男 第二季
653: [ 2015-11-11 | 17 | 01268 ] 冈岛大河 - 暗杀教室
654: [ 2015-10-31 | 17 | 01250 ] 前田良树 - 学园Handsome OVA
655: [ 2015-11-11 | 18 | 01249 ] 光男 - 寄生兽 生命的准则
656: [ 2015-11-23 | 17 | 01248 ] 巴特 - 攻壳机动队ARISE TV版
657: [ 2015-11-07 | 23 | 01247 ] 大叔 - 军人少女
658: [ 2015-10-31 | 18 | 01247 ] 西园寺辉彦 - 学园Handsome OVA
659: [ 2015-11-09 | 22 | 01247 ] 布拉达努博士 - 宠物小精灵XY
660: [ 2015-11-22 | 22 | 01243 ] 柯尔特 - 黑街
661: [ 2015-11-23 | 18 | 01237 ] 刘伟 - 黑子的篮球 第三季
662: [ 2015-11-30 | 19 | 01234 ] 丸尾末夫 - 樱桃小丸子 第二季
663: [ 2015-11-16 | 13 | 01234 ] 贝特霍尔德·胡佛 - 进击的巨人剧场版
664: [ 2015-11-08 | 23 | 01226 ] 扎兹巴鲁姆 - ALDNOAH ZERO 第二季
665: [ 2015-11-06 | 20 | 01223 ] 刘翊武 - 火星异种
666: [ 2015-11-14 | 19 | 01218 ] 乙比古 - 元气少女缘结神 第二季
667: [ 2015-12-03 | 23 | 01212 ] 似鸟爱一郎 - Free! TV未放送
668: [ 2015-11-18 | 20 | 01207 ] 克劳 - SHOW BY ROCK!!
669: [ 2015-11-09 | 23 | 01203 ] 濑谷壹 - Hybrid Child
670: [ 2015-11-04 | 25 | 01186 ] 多华宫仄 - 魔女的使命OAD
671: [ 2015-11-30 | 20 | 01179 ] 丸川正人 - 白箱
672: [ 2015-12-03 | 24 | 01178 ] 大筒木舍人 - 火影忍者剧场版 THE LAST
673: [ 2015-11-18 | 21 | 01177 ] 荻原成浩 - 黑子的篮球 第三季
674: [ 2015-11-16 | 14 | 01167 ] 昙天火 - 笑傲昙天
675: [ 2015-11-23 | 19 | 01166 ] 相乐玲 - 恋爱舞台OVA
676: [ 2015-11-08 | 24 | 01164 ] 兰巴·拉尔 - 敢达创战者TRY
677: [ 2015-11-02 | 16 | 01162 ] 古贺紫苑 - 雨色可可
678: [ 2015-11-14 | 20 | 01158 ] 泽村荣纯 - 钻石王牌
679: [ 2015-11-08 | 25 | 01155 ] 伊耶亚斯 - 斩·赤红之瞳
680: [ 2015-12-01 | 20 | 01153 ] 樱田遥 - 城下町的蒲公英
681: [ 2015-11-17 | 21 | 01141 ] 相模静梦 - 日常系的异能战斗
682: [ 2015-11-16 | 15 | 01141 ] 利瓦 - 斩·赤红之瞳
683: [ 2015-11-12 | 18 | 01133 ] 凑川贞松 - 御神乐学园组曲
684: [ 2015-11-11 | 19 | 01128 ] 远藤亮介 - 白箱
685: [ 2015-11-29 | 16 | 01111 ] 朝日奈侑介 - 兄弟战争OVA
686: [ 2015-10-31 | 19 | 01110 ] 鸣子硫黄 - 美男高校地球防卫部LOVE
687: [ 2015-11-29 | 17 | 01106 ] 妮乌 - 斩·赤红之瞳
688: [ 2015-11-20 | 15 | 01101 ] 东金朔夜 - 心理测量者 第二季
689: [ 2015-11-24 | 22 | 01101 ] 由布院烟 - 美男高校地球防卫部LOVE
690: [ 2015-11-09 | 24 | 01099 ] 雷神托尔 - 天雷争霸 复仇者联盟
691: [ 2015-12-03 | 25 | 01098 ] 泽村大地 - 排球少年剧场版
692: [ 2015-11-01 | 18 | 01098 ] 朝日奈雅臣 - 兄弟战争OVA
693: [ 2015-12-04 | 17 | 01096 ] 泰奥 - 黑街
694: [ 2015-12-02 | 20 | 01093 ] 真波山岳 - 飙速宅男 第二季
695: [ 2015-11-26 | 20 | 01093 ] 朝日奈枣 - 兄弟战争OVA
696: [ 2015-11-27 | 14 | 01088 ] 弗洛迪 - 圣斗士星矢 黄金魂
697: [ 2015-11-19 | 18 | 01082 ] 鴫野贵澄 - Free! TV未放送
698: [ 2015-11-04 | 26 | 01078 ] 濑名圣湖 - 恋爱舞台OVA
699: [ 2015-11-12 | 19 | 01078 ] 金城真护 - 飙速宅男 第二季
700: [ 2015-12-02 | 21 | 01076 ] 莉安娜·威斯特 - 美妙天堂
701: [ 2015-11-03 | 22 | 01074 ] 宝藏院胤舜 - 一骑当千 Extravaganza Epoch
702: [ 2015-11-27 | 15 | 01068 ] 向日岳人 - 新网球王子OVA vs Genius10
703: [ 2015-11-15 | 19 | 01064 ] 尔乃美家累 - 科学小飞侠Crowds 第二季
704: [ 2015-12-02 | 22 | 01062 ] 户部翔 - 我的青春恋爱物语果然有问题 第二季
705: [ 2015-11-08 | 26 | 01060 ] 可伊 - ChaosDragon赤龙战役
706: [ 2015-11-01 | 19 | 01060 ] 伊斯卡·玛奇希玛 - DOG DAYS 第三季
707: [ 2015-11-21 | 16 | 01053 ] 史隆 - 无头骑士异闻录×2 承
708: [ 2015-12-05 | 18 | 01049 ] 莱恩·路易士 - 牙狼 炎之刻印
709: [ 2015-11-24 | 23 | 01049 ] 朝日奈祈织 - 兄弟战争OVA
710: [ 2015-11-07 | 24 | 01045 ] O·D - 科学小飞侠Crowds 第二季
711: [ 2015-11-15 | 20 | 01039 ] 赤马零罗 - 游戏王ARC-V
712: [ 2015-12-03 | 26 | 01038 ] 伯特·罗加 - 在地下城寻求邂逅是否搞错了什么
713: [ 2015-11-05 | 20 | 01034 ] 御幸一也 - 钻石王牌
714: [ 2015-11-24 | 24 | 01034 ] 鞠户孝一郎 - ALDNOAH ZERO 第二季
715: [ 2015-11-22 | 23 | 01033 ] 桃太郎 - 玉子市场 剧场版
716: [ 2015-11-02 | 17 | 01028 ] 荒卷大辅 - 攻壳机动队ARISE TV版
717: [ 2015-11-29 | 18 | 01027 ] 水坂凑太 - 天体的秩序
718: [ 2015-11-24 | 25 | 01026 ] 濑良海斗 - 教室危机
719: [ 2015-11-17 | 22 | 01021 ] 田中阳一 - 青春之旅OAD
720: [ 2015-11-25 | 15 | 01019 ] 猪熊空太 - 黄金拼图 第二季
721: [ 2015-11-13 | 19 | 01018 ] 伊万·格拉济耶夫 - 黑街
722: [ 2015-11-16 | 16 | 01016 ] 巴鲁多 - 黑执事 Book of Murder
723: [ 2015-11-27 | 16 | 01011 ] 吉田大成 - 暗杀教室
724: [ 2015-11-15 | 21 | 01009 ] 穴户亮 - 新网球王子OVA vs Genius10
725: [ 2015-11-08 | 27 | 01001 ] 权现坂升 - 游戏王ARC-V
726: [ 2015-11-23 | 20 | 00999 ] 柳莲二 - 新网球王子OVA vs Genius10
727: [ 2015-11-16 | 17 | 00999 ] 吉尔伯特·F·阿尔斯坦 - 血界战线
728: [ 2015-11-17 | 23 | 00991 ] 泷川八寻 - 新妹魔王的契约者
729: [ 2015-11-06 | 21 | 00991 ] 皋月辽 - 早安恋味蛋糕店
730: [ 2015-11-15 | 22 | 00987 ] 白木忠直 - 玉子市场 剧场版
731: [ 2015-11-04 | 27 | 00984 ] 榊游胜 - 游戏王ARC-V
732: [ 2015-11-17 | 24 | 00984 ] 浦上 - 寄生兽 生命的准则
733: [ 2015-12-04 | 18 | 00981 ] 莱纳·布朗 - 进击的巨人剧场版
734: [ 2015-11-14 | 21 | 00977 ] 大野健一 - 樱桃小丸子 第二季
735: [ 2015-11-22 | 24 | 00969 ] 金刚狼 - 天雷争霸 复仇者联盟
736: [ 2015-12-04 | 19 | 00968 ] 寿岭二 - 歌之王子殿下 第三季
737: [ 2015-11-02 | 18 | 00963 ] 手折正弦 - 凭物语
738: [ 2015-11-06 | 22 | 00962 ] 入江奏多 - 新网球王子OVA vs Genius10
739: [ 2015-10-31 | 20 | 00955 ] 朝日奈右京 - 兄弟战争OVA
740: [ 2015-12-05 | 19 | 00953 ] 皇帝 - 斩·赤红之瞳
741: [ 2015-11-10 | 19 | 00953 ] 苍月潮 - 潮与虎
742: [ 2015-11-14 | 22 | 00952 ] 后藤卓也 - 吹响！上低音号
743: [ 2015-11-16 | 18 | 00951 ] 布利茨·T·艾布拉姆斯 - 血界战线
744: [ 2015-11-24 | 26 | 00949 ] 宫地清志 - 黑子的篮球 第三季
745: [ 2015-12-04 | 20 | 00945 ] 路西法 - 巴哈姆特之怒
746: [ 2015-11-19 | 19 | 00945 ] 月岛仁兵卫 - 常住战阵虫奉行OVA
747: [ 2015-11-05 | 21 | 00944 ] 菅谷创介 - 暗杀教室
748: [ 2015-11-30 | 21 | 00940 ] 武田一铁 - 排球少年剧场版
749: [ 2015-11-04 | 28 | 00938 ] 安倍苍世 - 笑傲昙天
750: [ 2015-11-22 | 25 | 00931 ] 忍足谦也 - 新网球王子OVA vs Genius10
751: [ 2015-11-12 | 20 | 00930 ] 粟楠干弥 - 无头骑士异闻录×2 承
752: [ 2015-12-01 | 21 | 00927 ] 秋山奏 - 寻找遗失的未来
753: [ 2015-11-14 | 23 | 00924 ] 米库里欧 - 情热传说 导师的黎明
754: [ 2015-11-20 | 16 | 00922 ] 东堂尽八 - 飙速宅男 第二季
755: [ 2015-12-02 | 23 | 00921 ] 雾岛海人 - 在盛夏等待OVA
756: [ 2015-11-01 | 20 | 00921 ] 亚特鲁·克里斯汀 - Falcom学园SC
757: [ 2015-11-29 | 19 | 00920 ] 法瓦罗·雷欧涅 - 巴哈姆特之怒
758: [ 2015-11-07 | 25 | 00917 ] 顽马博士 - 蜡笔小新2014剧场版
759: [ 2015-11-13 | 20 | 00912 ] 五士典人 - 终结的炽天使
760: [ 2015-11-21 | 17 | 00909 ] 千早翔像 - 苍蓝钢铁的琶音DC
761: [ 2015-11-05 | 22 | 00907 ] 木村正义 - 暗杀教室
762: [ 2015-11-29 | 20 | 00905 ] 凤长太郎 - 新网球王子OVA vs Genius10
763: [ 2015-11-18 | 22 | 00904 ] 罗姆 - SHOW BY ROCK!!
764: [ 2015-12-02 | 24 | 00901 ] 丸井文太 - 新网球王子OVA vs Genius10
765: [ 2015-12-02 | 25 | 00889 ] 虎崎葵 - 绝对双刃
766: [ 2015-11-20 | 17 | 00888 ] 射水明日绯 - 御神乐学园组曲
767: [ 2015-11-01 | 21 | 00887 ] 乔瑟夫·G·牛顿 - 火星异种
768: [ 2015-11-11 | 20 | 00886 ] 艾恩 - SHOW BY ROCK!!
769: [ 2015-12-05 | 20 | 00886 ] 织田隼人 - 俺物语
770: [ 2015-11-05 | 23 | 00884 ] 官越好藏 - 动画心疗系
771: [ 2015-11-18 | 23 | 00879 ] 下柳雄一郎 - 白箱
772: [ 2015-11-09 | 25 | 00876 ] 黑峰朝阳 - 其实我是
773: [ 2015-11-02 | 19 | 00872 ] 龙炎寺翼空 - 未来卡搭档对战
774: [ 2015-11-16 | 19 | 00868 ] 丹尼斯·麦克菲德 - 游戏王ARC-V
775: [ 2015-11-15 | 23 | 00858 ] 小凑亚耶 - 青春之旅OAD
776: [ 2015-11-02 | 20 | 00856 ] 771 - 大图书馆的牧羊人
777: [ 2015-11-03 | 23 | 00856 ] 桃太郎 - 鬼灯的冷彻OAD
778: [ 2015-11-18 | 24 | 00856 ] 古代进 - 宇宙战舰大和号2199 追忆的航海
779: [ 2015-10-31 | 21 | 00849 ] 黑井高广 - 恋爱舞台OVA
780: [ 2015-11-09 | 26 | 00849 ] 优 - 学园Handsome OVA
781: [ 2015-10-31 | 22 | 00830 ] 朝日奈光 - 兄弟战争OVA
782: [ 2015-11-09 | 27 | 00825 ] 山田昌志 - 白箱
783: [ 2015-11-02 | 21 | 00823 ] 小凑春市 - 钻石王牌
784: [ 2015-11-11 | 21 | 00822 ] 乌特迦 - 圣斗士星矢 黄金魂
785: [ 2015-11-24 | 27 | 00819 ] 伊武深司 - 新网球王子OVA vs Genius10
786: [ 2015-11-10 | 20 | 00817 ] 风鸣弦十郎 - 战姬绝唱GX
787: [ 2015-11-19 | 20 | 00814 ] 葛城刚太郎 - 白箱
788: [ 2015-11-30 | 22 | 00812 ] 藏王立 - 美男高校地球防卫部LOVE
789: [ 2015-12-04 | 21 | 00811 ] 东城迅 - 新妹魔王的契约者
790: [ 2015-11-02 | 22 | 00811 ] 青崎柊 - 无头骑士异闻录×2 承
791: [ 2015-11-02 | 23 | 00811 ] 降谷晓 - 钻石王牌
792: [ 2015-11-01 | 22 | 00811 ] 耶贺赖苍真 - ALDNOAH ZERO 第二季
793: [ 2015-11-29 | 21 | 00810 ] 五十岚潮 - 山田君与七个魔女
794: [ 2015-11-11 | 22 | 00802 ] 吉翁·什姆·戴肯 - 机动战士高达THE ORIGIN
795: [ 2015-12-03 | 27 | 00796 ] 缥康隆 - 可塑性记忆
796: [ 2015-11-26 | 21 | 00795 ] 下吕阿古哉 - 美男高校地球防卫部LOVE
797: [ 2015-12-02 | 26 | 00786 ] 山崎春马 - 山田君与七个魔女
798: [ 2015-11-06 | 23 | 00784 ] 嘉神直人 - 笑傲昙天
799: [ 2015-11-02 | 24 | 00783 ] 亚斯 - 世界征服谋略之星OVA
800: [ 2015-11-10 | 21 | 00781 ] 椿剑太郎 - 山田君与七个魔女
801: [ 2015-11-13 | 21 | 00779 ] 藤真弥勒 - 境界的彼方 剧场版
802: [ 2015-12-03 | 28 | 00777 ] 冬弥 - 记录的地平线 第二季
803: [ 2015-11-25 | 16 | 00772 ] 小町小吉 - 火星异种
804: [ 2015-12-03 | 29 | 00766 ] 柳生比吕士 - 新网球王子OVA vs Genius10
805: [ 2015-11-17 | 25 | 00764 ] 花宫真 - 黑子的篮球 第三季
806: [ 2015-11-22 | 26 | 00758 ] 天狗 - 银仙
807: [ 2015-12-01 | 22 | 00753 ] 高坂佑马 - 敢达创战者TRY
808: [ 2015-11-22 | 27 | 00752 ] 奥斯卡·哈梅尔 - CodeGeass亡国的阿基德
809: [ 2015-11-28 | 25 | 00749 ] SHADOW JOKER - 怪盗JOKER
810: [ 2015-11-01 | 23 | 00747 ] 奥内斯特大臣 - 斩·赤红之瞳
811: [ 2015-11-07 | 26 | 00745 ] 阿历克斯·坎德利·斯蒂沃特 - 火星异种
812: [ 2015-11-07 | 27 | 00744 ] 泉田塔一郎 - 飙速宅男 第二季
813: [ 2015-11-08 | 28 | 00742 ] 德金·索多·扎比 - 机动战士高达THE ORIGIN
814: [ 2015-11-13 | 22 | 00741 ] 土夏彦雄飞 - 夜樱四重奏OAD
815: [ 2015-11-22 | 28 | 00740 ] 陀古萨 - 攻壳机动队ARISE TV版
816: [ 2015-11-23 | 21 | 00739 ] 樱田辉 - 城下町的蒲公英
817: [ 2015-11-22 | 29 | 00735 ] 葵井三斗希 - 早安恋味蛋糕店
818: [ 2015-11-06 | 24 | 00734 ] 橿原杏平 - 苍蓝钢铁的琶音DC
819: [ 2015-11-12 | 21 | 00733 ] 阿撒兹勒 - 巴哈姆特之怒
820: [ 2015-11-16 | 20 | 00733 ] 千石清纯 - 新网球王子OVA vs Genius10
821: [ 2015-11-10 | 22 | 00730 ] 岐神海苔夫 - 希德尼娅的骑士 第二季
822: [ 2015-11-14 | 24 | 00729 ] 福尔摩斯 - 吸血鬼福尔摩斯
823: [ 2015-11-25 | 17 | 00729 ] 雷涅·西姆 - 终结的炽天使
824: [ 2015-11-04 | 29 | 00727 ] 龙 - 绝对双刃
825: [ 2015-11-15 | 24 | 00720 ] 小堀浩志 - 黑子的篮球 第三季
826: [ 2015-11-27 | 17 | 00720 ] 夜久卫辅 - 排球少年剧场版
827: [ 2015-11-11 | 23 | 00719 ] 镝木彗 - 苍穹之法芙娜EXODUS
828: [ 2015-11-16 | 21 | 00718 ] 岛田秀雄 - 寄生兽 生命的准则
829: [ 2015-11-16 | 22 | 00718 ] 西格蒙德 - 圣斗士星矢 黄金魂
830: [ 2015-11-10 | 23 | 00714 ] 芥川慈郎 - 新网球王子OVA vs Genius10
831: [ 2015-11-27 | 18 | 00714 ] 近卫辉 - 姐姐妄想日记OVA
832: [ 2015-12-02 | 27 | 00711 ] 田中大智 - TARI TARI OVA
833: [ 2015-11-22 | 30 | 00711 ] 织部僧 - 苍蓝钢铁的琶音DC
834: [ 2015-11-09 | 28 | 00711 ] 泷川·克里斯·优 - 钻石王牌
835: [ 2015-11-15 | 25 | 00710 ] 岩泉一 - 排球少年剧场版
836: [ 2015-11-02 | 25 | 00706 ] 前田庆次 - 战国无双
837: [ 2015-11-26 | 22 | 00706 ] 真地勇志 - 那就是声优
838: [ 2015-11-21 | 18 | 00703 ] 陆 - SHOW BY ROCK!!
839: [ 2015-11-21 | 19 | 00702 ] 橘桔平 - 新网球王子OVA vs Genius10
840: [ 2015-12-04 | 22 | 00701 ] 诹佐佳典 - 黑子的篮球 第三季
841: [ 2015-11-17 | 26 | 00701 ] 实浏玲央 - 黑子的篮球 第三季
842: [ 2015-11-11 | 24 | 00700 ] 木村良人 - 狼少女与黑王子
843: [ 2015-11-15 | 26 | 00700 ] 鬼道有人 - 闪电十一人剧场版 超次元梦幻比赛
844: [ 2015-11-07 | 28 | 00698 ] 帕多里克 - 血界战线
845: [ 2015-11-24 | 28 | 00692 ] 朝日奈昴 - 兄弟战争OVA
846: [ 2015-11-13 | 23 | 00688 ] 御堂筋翔 - 飙速宅男 第二季
847: [ 2015-11-06 | 25 | 00684 ] 三云修 - 境界触发者
848: [ 2015-12-01 | 23 | 00681 ] 比泉圆神 - 夜樱四重奏OAD
849: [ 2015-12-04 | 23 | 00679 ] 夜鸟 - 元气少女缘结神 第二季
850: [ 2015-11-12 | 22 | 00678 ] 本多忠胜 - 战国无双
851: [ 2015-11-05 | 24 | 00677 ] 斋藤 - 攻壳机动队ARISE TV版
852: [ 2015-11-01 | 24 | 00674 ] 扬 - 黑街
853: [ 2015-11-28 | 26 | 00672 ] 昙空丸 - 笑傲昙天
854: [ 2015-11-23 | 22 | 00669 ] 高峰一景 - 大图书馆的牧羊人
855: [ 2015-11-17 | 27 | 00669 ] 叶山小太郎 - 黑子的篮球 第三季
856: [ 2015-11-09 | 29 | 00669 ] 浅野真一郎 - 依丝卡
857: [ 2015-11-25 | 18 | 00666 ] 红林香月 - 选择扩散者
858: [ 2015-11-13 | 24 | 00661 ] 罗兰 - 魔弹之王与战姬
859: [ 2015-11-22 | 31 | 00656 ] 志贺慎吾 - 学园Handsome OVA
860: [ 2015-11-12 | 23 | 00655 ] Dr.时尚 - 斩·赤红之瞳
861: [ 2015-11-06 | 26 | 00652 ] 小野田真 - 夫妻成长日记 新OVA
862: [ 2015-11-23 | 23 | 00645 ] 村松拓哉 - 暗杀教室
863: [ 2015-12-02 | 28 | 00645 ] 刃 - SHOW BY ROCK!!
864: [ 2015-11-10 | 24 | 00643 ] 迅悠一 - 境界触发者
865: [ 2015-11-20 | 18 | 00642 ] 北白川福 - 玉子市场 剧场版
866: [ 2015-12-05 | 21 | 00641 ] 安德烈亚斯·里瑟 - 圣斗士星矢 黄金魂
867: [ 2015-12-01 | 24 | 00640 ] 柳生宗朗 - 百花缭乱OVA
868: [ 2015-11-27 | 19 | 00639 ] 新开隼人 - 飙速宅男 第二季
869: [ 2015-11-28 | 27 | 00636 ] 树人格鲁特 - 天雷争霸 复仇者联盟
870: [ 2015-11-15 | 27 | 00635 ] 风魔小太郎 - 战国无双
871: [ 2015-11-03 | 24 | 00635 ] 未门阳太 - 未来卡搭档对战
872: [ 2015-11-25 | 19 | 00633 ] 豪炎寺修也 - 闪电十一人剧场版 超次元梦幻比赛
873: [ 2015-11-03 | 25 | 00631 ] 草野 - 寄生兽 生命的准则
874: [ 2015-10-31 | 23 | 00629 ] 普里阿普斯 - 纯洁的玛利亚
875: [ 2015-11-07 | 29 | 00628 ] 势威一郎 - 希德尼娅的骑士 第二季
876: [ 2015-12-04 | 24 | 00624 ] 修☆造 - SHOW BY ROCK!!
877: [ 2015-11-13 | 25 | 00621 ] 无涯 - 常住战阵虫奉行OVA
878: [ 2015-11-12 | 24 | 00618 ] 樱田总一郎 - 城下町的蒲公英
879: [ 2015-11-12 | 25 | 00617 ] 席拉 - 斩·赤红之瞳
880: [ 2015-11-14 | 25 | 00613 ] 马可·博特 - 进击的巨人剧场版
881: [ 2015-11-08 | 29 | 00609 ] 本多晃 - 火星异种
882: [ 2015-11-13 | 26 | 00607 ] 朝日奈要 - 兄弟战争OVA
883: [ 2015-11-11 | 25 | 00606 ] 德川家康 - 战国无双
884: [ 2015-11-22 | 32 | 00604 ] 豺狼 - 妖精的尾巴 第二季
885: [ 2015-11-24 | 29 | 00603 ] 三木 - 寄生兽 生命的准则
886: [ 2015-11-19 | 21 | 00602 ] 乌养系心 - 排球少年剧场版
887: [ 2015-11-03 | 26 | 00595 ] 观月狮堂 - 夜樱四重奏OAD
888: [ 2015-11-15 | 28 | 00594 ] 有马燻 - 美男高校地球防卫部LOVE
889: [ 2015-11-03 | 27 | 00591 ] 岛大介 - 宇宙战舰大和号2199 追忆的航海
890: [ 2015-11-10 | 25 | 00591 ] 八百比邦夫 - 玉子市场 剧场版
891: [ 2015-11-15 | 29 | 00590 ] 黑豹 - 天雷争霸 复仇者联盟
892: [ 2015-12-01 | 25 | 00588 ] 早乙女拓也 - 学园Handsome OVA
893: [ 2015-11-09 | 30 | 00588 ] 西尾晖 - 苍穹之法芙娜EXODUS
894: [ 2015-11-23 | 24 | 00587 ] 神尾明 - 新网球王子OVA vs Genius10
895: [ 2015-11-27 | 20 | 00587 ] 长船·KENNY·英太郎 - 寻找遗失的未来
896: [ 2015-11-24 | 30 | 00583 ] 日下部忧 - 狼少女与黑王子
897: [ 2015-10-31 | 24 | 00582 ] 约瑟夫 - 纯洁的玛利亚
898: [ 2015-11-22 | 33 | 00579 ] 柊天利 - 终结的炽天使
899: [ 2015-11-03 | 28 | 00576 ] 帕兹 - 攻壳机动队ARISE TV版
900: [ 2015-11-11 | 26 | 00574 ] 石川 - 攻壳机动队ARISE TV版
901: [ 2015-11-28 | 28 | 00573 ] 茶渡·阿德金斯 - 黑街
902: [ 2015-11-21 | 20 | 00572 ] 石田三成 - 战国无双
903: [ 2015-11-14 | 26 | 00571 ] 克拉维斯 - 死亡游行
904: [ 2015-11-06 | 27 | 00571 ] 灰羽列夫 - 排球少年剧场版
905: [ 2015-12-04 | 25 | 00570 ] 橘清音 - 科学小飞侠Crowds 第二季
906: [ 2015-12-05 | 22 | 00569 ] 爱岛塞西尔 - 歌之王子殿下 第三季
907: [ 2015-10-31 | 25 | 00569 ] 马斯哈斯·洛丹特 - 魔弹之王与战姬
908: [ 2015-11-19 | 22 | 00567 ] 鬼怒川热史 - 美男高校地球防卫部LOVE
909: [ 2015-11-11 | 27 | 00565 ] 昙宙太郎 - 笑傲昙天
910: [ 2015-11-01 | 25 | 00564 ] 葵井一吹 - 早安恋味蛋糕店
911: [ 2015-11-01 | 26 | 00562 ] 武内树 - 头文字D 新剧场版
912: [ 2015-10-31 | 26 | 00556 ] 圆堂加农 - 闪电十一人剧场版 超次元梦幻比赛
913: [ 2015-12-02 | 29 | 00555 ] 早川充洋 - 黑子的篮球 第三季
914: [ 2015-12-05 | 23 | 00542 ] 牛岛若利 - 排球少年剧场版
915: [ 2015-10-31 | 27 | 00537 ] 艾米利欧 - DOG DAYS 第三季
916: [ 2015-11-15 | 30 | 00536 ] 日吉若 - 新网球王子OVA vs Genius10
917: [ 2015-10-31 | 28 | 00536 ] 天野景太 - 妖怪手表
918: [ 2015-11-01 | 27 | 00534 ] 风丸一郎太 - 闪电十一人剧场版 超次元梦幻比赛
919: [ 2015-11-26 | 23 | 00532 ] 十文字翼 - 境界之轮回
920: [ 2015-12-02 | 30 | 00531 ] 森山由孝 - 黑子的篮球 第三季
921: [ 2015-11-16 | 23 | 00530 ] 丰臣秀吉 - 战国无双
922: [ 2015-11-10 | 26 | 00529 ] 贝尔库·卡切 - 科学小飞侠Crowds 第二季
923: [ 2015-10-31 | 29 | 00528 ] 河原浩一 - 黑子的篮球 第三季
924: [ 2015-11-14 | 27 | 00527 ] 达尔克·法克特 - Falcom学园SC
925: [ 2015-11-06 | 28 | 00523 ] 丸尾荣一郎 - 网球优等生 第二季
926: [ 2015-11-06 | 29 | 00523 ] 北条氏康 - 战国无双
927: [ 2015-11-05 | 25 | 00522 ] 沢渡香 - 玉响剧场版
928: [ 2015-11-13 | 27 | 00522 ] 大路吾平 - 玉子市场 剧场版
929: [ 2015-11-12 | 26 | 00520 ] 庄司慎吾 - 头文字D 新剧场版
930: [ 2015-11-26 | 24 | 00519 ] 落合 - 希德尼娅的骑士 第二季
931: [ 2015-11-29 | 22 | 00517 ] 日比谷健 - 狼少女与黑王子
932: [ 2015-11-14 | 28 | 00517 ] 凯撒·利德法尔德 - 巴哈姆特之怒
933: [ 2015-11-12 | 27 | 00514 ] 彼方王子 - Go!Princess光之美少女
934: [ 2015-11-16 | 24 | 00514 ] 佐仓良树 - 白箱
935: [ 2015-11-23 | 25 | 00513 ] 山野边孝雄 - 可塑性记忆
936: [ 2015-11-23 | 26 | 00511 ] Life·Beauty - 百合熊岚
937: [ 2015-11-09 | 31 | 00508 ] 反田省太 - 天真无邪的乐园OAD
938: [ 2015-11-15 | 31 | 00505 ] 千岁千里 - 新网球王子OVA vs Genius10
939: [ 2015-11-17 | 28 | 00503 ] 绯焰 - ChaosDragon赤龙战役
940: [ 2015-11-23 | 27 | 00501 ] 都仓碧 - 雨色可可
941: [ 2015-11-29 | 23 | 00501 ] 洛伊德·欧文 - 空战魔导士候补生的教官
942: [ 2015-11-24 | 31 | 00501 ] 史雷 - 情热传说 导师的黎明
943: [ 2015-11-20 | 19 | 00499 ] 月影 - 游戏王ARC-V
