角色票力排行榜 女子组
序号: [ 日期 | 小组名次 | 票数 ] 人物名称 - 作品名称
630: [ 2015-11-09 | 20 | 01738 ] 久世桥朱里 - 黄金拼图 第二季
631: [ 2015-11-11 | 16 | 01734 ] 华宫凪沙 - 寻找遗失的未来
632: [ 2015-11-02 | 19 | 01729 ] 艾拉·伊尔玛塔尔·尤蒂莱南 - 强袭魔女新OVA
633: [ 2015-11-28 | 20 | 01727 ] 物部深月 - 铳皇无尽的法夫纳
634: [ 2015-11-21 | 20 | 01715 ] 春野小百合 - 早安恋味蛋糕店
635: [ 2015-12-01 | 19 | 01712 ] 清水谷龙华 - 天才麻将少女 阿知贺篇SP
636: [ 2015-11-02 | 20 | 01706 ] 十条美十 - 终结的炽天使
637: [ 2015-11-07 | 19 | 01701 ] 桂美美 - 魔法少女伊莉雅2wei Herz
638: [ 2015-11-03 | 17 | 01699 ] 蕾克蒂·艾森纳赫 - 空战魔导士候补生的教官
639: [ 2015-11-02 | 21 | 01694 ] 枪樱姬 - 夜樱四重奏OAD
640: [ 2015-11-22 | 16 | 01694 ] 风间莱维 - 七人魔法使
641: [ 2015-11-03 | 18 | 01692 ] 猿岛玛利亚 - 山田君与七个魔女
642: [ 2015-11-16 | 16 | 01688 ] 小鸟游一枝 - 迷糊餐厅 第三季
643: [ 2015-11-13 | 20 | 01688 ] 玛利亚·凯尊武娜·伊娃 - 战姬绝唱GX
644: [ 2015-11-16 | 17 | 01683 ] 莉莎·海沃克尔 - 铳皇无尽的法夫纳
645: [ 2015-11-24 | 17 | 01676 ] 音砂见张 - 漫画家与助手们OVA
646: [ 2015-11-30 | 21 | 01666 ] 立花响 - 战姬绝唱GX
647: [ 2015-11-03 | 19 | 01665 ] 盐见周子 - 偶像大师 灰姑娘女孩
648: [ 2015-11-23 | 18 | 01659 ] 城崎莉嘉 - 偶像大师 灰姑娘女孩
649: [ 2015-11-25 | 16 | 01655 ] 爱泽咲夜 - 旋风管家OAD
650: [ 2015-11-08 | 16 | 01651 ] 月读调 - 战姬绝唱GX
651: [ 2015-11-27 | 19 | 01626 ] 泉信子 - 寄生兽 生命的准则
652: [ 2015-11-27 | 20 | 01621 ] 蜜桃真纪 - 鬼灯的冷彻OAD
653: [ 2015-11-04 | 20 | 01618 ] 南 - 乱步奇谭 Game of Laplace
654: [ 2015-11-08 | 17 | 01613 ] 风町阳歌 - 临时女友
655: [ 2015-12-03 | 17 | 01610 ] 二之宫雫 - 境界的彼方 剧场版
656: [ 2015-11-18 | 19 | 01595 ] 金哲 - 黑街
657: [ 2015-11-27 | 21 | 01594 ] 武藏 - 苍蓝钢铁的琶音DC
658: [ 2015-12-05 | 19 | 01586 ] 黑发女(知幸) - 死亡游行
659: [ 2015-11-02 | 22 | 01581 ] 小锻治健夜 - 咲日和
660: [ 2015-11-21 | 21 | 01568 ] 秋秋 - SHOW BY ROCK!!
661: [ 2015-11-20 | 19 | 01564 ] 高槻弥生 - 偶像大师剧场版
662: [ 2015-11-02 | 23 | 01562 ] 尼娜·克莱因 - ALDNOAH ZERO 第二季
663: [ 2015-11-14 | 18 | 01560 ] 明智小衣 - 侦探歌剧少女福尔摩斯TD
664: [ 2015-12-01 | 20 | 01558 ] 乔伊 - 宠物小精灵XY
665: [ 2015-11-29 | 21 | 01551 ] 池田华菜 - 咲日和
666: [ 2015-11-03 | 20 | 01549 ] 阿米拉 - 巴哈姆特之怒
667: [ 2015-11-11 | 17 | 01547 ] 小小兔 - 美少女战士Crystal
668: [ 2015-11-12 | 17 | 01536 ] 犬饲伊介 - 恶魔之谜 TV未放送
669: [ 2015-11-12 | 18 | 01536 ] 萨妮娅·V·利特维亚克 - 强袭魔女新OVA
670: [ 2015-11-26 | 18 | 01532 ] 筱原绘里香 - 狼少女与黑王子
671: [ 2015-11-22 | 17 | 01531 ] 村雨静 - ToLoveRu Darkness 2nd
672: [ 2015-11-08 | 18 | 01530 ] 不知火五十铃 - 临时女友
673: [ 2015-11-24 | 18 | 01530 ] 瑟拉拉 - 记录的地平线 第二季
674: [ 2015-11-03 | 21 | 01529 ] 长濑梨子 - 吹响！上低音号
675: [ 2015-11-30 | 22 | 01528 ] 乔伊·达高南池 - 玉子市场 剧场版
676: [ 2015-11-10 | 19 | 01522 ] 霜月美佳 - 心理测量者 第二季
677: [ 2015-11-06 | 15 | 01521 ] 菲莉尔·克雷斯特 - 铳皇无尽的法夫纳
678: [ 2015-11-10 | 20 | 01512 ] 樱田葵 - 城下町的蒲公英
679: [ 2015-11-13 | 21 | 01510 ] 生田目千足 - 恶魔之谜 TV未放送
680: [ 2015-11-15 | 20 | 01506 ] 不破优月 - 暗杀教室
681: [ 2015-11-24 | 19 | 01504 ] 小玉 - 选择扩散者
682: [ 2015-11-26 | 19 | 01503 ] 平坂道反 - K MISSING KINGS
683: [ 2015-11-23 | 19 | 01494 ] 柯蒂妮娅·格拉卡 - 侦探歌剧少女福尔摩斯TD
684: [ 2015-11-30 | 23 | 01492 ] 野泽雅子 - 那就是声优
685: [ 2015-11-23 | 20 | 01484 ] 青羽心夏 - 向山进发 第二季
686: [ 2015-12-02 | 20 | 01484 ] 日向 - 苍蓝钢铁的琶音DC
687: [ 2015-11-03 | 22 | 01479 ] 弗兰西斯卡·鲁奇尼 - 强袭魔女新OVA
688: [ 2015-11-18 | 20 | 01472 ] 柳生十兵卫 - 百花缭乱OVA
689: [ 2015-11-07 | 20 | 01463 ] 真白 - ChaosDragon赤龙战役
690: [ 2015-11-23 | 21 | 01461 ] 库贝尔·艾辛巴赫·帕斯提亚修 - DOG DAYS 第三季
691: [ 2015-11-22 | 18 | 01454 ] 橘巴 - 绝对双刃
692: [ 2015-11-21 | 22 | 01451 ] 宫沢·恋 - 铳皇无尽的法夫纳
693: [ 2015-11-28 | 21 | 01447 ] 新田美波 - 偶像大师 灰姑娘女孩
694: [ 2015-11-30 | 24 | 01445 ] 柊柚子 - 游戏王ARC-V
695: [ 2015-11-26 | 20 | 01445 ] 户川汐音 - 天体的秩序
696: [ 2015-11-11 | 18 | 01441 ] 鹭森灼 - 天才麻将少女 阿知贺篇SP
697: [ 2015-12-02 | 21 | 01441 ] 塞瑞娜 - 游戏王ARC-V
698: [ 2015-12-01 | 21 | 01437 ] 小鸟游梢 - 迷糊餐厅 第三季
699: [ 2015-11-30 | 25 | 01435 ] 赵云子龙 - 一骑当千 Extravaganza Epoch
700: [ 2015-11-13 | 22 | 01434 ] 天都彼方 - 临时女友
701: [ 2015-10-31 | 22 | 01425 ] 阿卡莉·亚裘拉 - 棺姬嘉依卡 第二季
702: [ 2015-11-13 | 23 | 01425 ] 赤城米莉亚 - 偶像大师 灰姑娘女孩
703: [ 2015-11-14 | 19 | 01423 ] 天海响 - 灵感
704: [ 2015-11-10 | 21 | 01421 ] 犬吠埼风 - 结城友奈是勇者
705: [ 2015-11-29 | 22 | 01419 ] 更级美月 - Venus Project Climax
706: [ 2015-11-12 | 19 | 01419 ] 埃德尔利佐 - ALDNOAH ZERO 第二季
707: [ 2015-11-14 | 20 | 01416 ] 提欧尼西亚 - 魔物娘相伴的日常
708: [ 2015-11-24 | 20 | 01416 ] 目时 - 夏洛特
709: [ 2015-11-30 | 26 | 01413 ] 漆原静乃 - 圣剑使的禁咒咏唱
710: [ 2015-12-02 | 22 | 01404 ] 利歌塔·埃玛 - DOG DAYS 第三季
711: [ 2015-11-12 | 20 | 01401 ] 希尔达 - CROSSANGE 天使与龙的轮舞
712: [ 2015-11-19 | 18 | 01396 ] 相机子 - 电器街的漫画店
713: [ 2015-11-19 | 19 | 01390 ] 腐妞 - 电器街的漫画店
714: [ 2015-11-19 | 20 | 01383 ] 暮井珠绪 - 潜行吧奈亚子F
715: [ 2015-12-05 | 20 | 01382 ] 赛琉·尤比基塔斯 - 斩·赤红之瞳
716: [ 2015-11-05 | 20 | 01380 ] 墨须 - 魔物娘相伴的日常
717: [ 2015-11-29 | 23 | 01376 ] 宫现 - 科学小飞侠Crowds 第二季
718: [ 2015-11-08 | 19 | 01371 ] 一之濑初 - 科学小飞侠Crowds 第二季
719: [ 2015-11-27 | 22 | 01369 ] 山奈弥勒 - 七人魔法使
720: [ 2015-11-22 | 19 | 01364 ] 东横桃子 - 咲日和
721: [ 2015-11-02 | 24 | 01363 ] 秋月律子 - 偶像大师剧场版
722: [ 2015-11-10 | 22 | 01353 ] 刑部莳绘 - 苍蓝钢铁的琶音DC
723: [ 2015-11-11 | 19 | 01352 ] 艾哈 - ChaosDragon赤龙战役
724: [ 2015-11-28 | 22 | 01350 ] Mage - 比基尼勇士
725: [ 2015-11-22 | 20 | 01348 ] 萨拉曼迪内 - CROSSANGE 天使与龙的轮舞
726: [ 2015-11-01 | 16 | 01348 ] 鹭泽文香 - 偶像大师 灰姑娘女孩
727: [ 2015-11-17 | 22 | 01345 ] 吕蒙子明 - 一骑当千 Extravaganza Epoch
728: [ 2015-11-13 | 24 | 01344 ] 莫亚 - SHOW BY ROCK!!
729: [ 2015-11-01 | 17 | 01341 ] 伊利亚 - 七人魔法使
730: [ 2015-11-02 | 25 | 01340 ] 御园千绫 - 旋转少女
731: [ 2015-12-05 | 21 | 01339 ] 纱代 - 那就是声优
732: [ 2015-12-03 | 18 | 01339 ] 古川结 - 寻找遗失的未来
733: [ 2015-11-21 | 23 | 01338 ] Fighter - 比基尼勇士
734: [ 2015-11-18 | 21 | 01337 ] 北白川雏子 - 玉子市场 剧场版
735: [ 2015-11-19 | 21 | 01336 ] 芙蕾雅 - 在地下城寻求邂逅是否搞错了什么
736: [ 2015-11-16 | 18 | 01333 ] 桐谷柩 - 恶魔之谜 TV未放送
737: [ 2015-11-21 | 24 | 01332 ] 夏露 - DOG DAYS 第三季
738: [ 2015-11-05 | 21 | 01328 ] 诺娜 - 死亡游行
739: [ 2015-12-05 | 22 | 01318 ] 黑蜥蜴 - 乱步奇谭 Game of Laplace
740: [ 2015-11-05 | 22 | 01315 ] 矢岛鼎 - 青春×机关枪
741: [ 2015-11-08 | 20 | 01314 ] 西明日香 - 洲崎西
742: [ 2015-11-15 | 21 | 01302 ] 瓦伦缇娜·古丽卡·艾斯特斯 - 魔弹之王与战姬
743: [ 2015-11-21 | 25 | 01302 ] 昴 - 放学后的昴星团
744: [ 2015-11-24 | 21 | 01291 ] 三波丽花 - 东京食尸鬼【JACK】
745: [ 2015-11-30 | 27 | 01289 ] 松本麻耶 - 迷糊餐厅 第三季
746: [ 2015-11-05 | 23 | 01283 ] 洲崎绫 - 洲崎西
747: [ 2015-11-22 | 21 | 01283 ] 安藤椿 - 白箱
748: [ 2015-12-03 | 19 | 01282 ] 井口祐未 - 白箱
749: [ 2015-11-21 | 26 | 01278 ] 安藤真智 - 日常系的异能战斗
750: [ 2015-11-15 | 22 | 01277 ] 莉姆艾利莎 - 魔弹之王与战姬
751: [ 2015-11-04 | 21 | 01274 ] 工藤美玲 - 日常系的异能战斗
752: [ 2015-11-07 | 21 | 01273 ] 雪莉 - 可塑性记忆
753: [ 2015-11-25 | 17 | 01270 ] 相川绘理 - 纯情罗曼史3
754: [ 2015-12-02 | 23 | 01269 ] 兴津由佳 - 白箱
755: [ 2015-11-13 | 25 | 01262 ] 濑川美里 - 白箱
756: [ 2015-10-31 | 23 | 01259 ] 柚莉嘉 - 宠物小精灵XY
757: [ 2015-11-23 | 22 | 01256 ] 蔻依·瑟凡尼 - 空战魔导士候补生的教官
758: [ 2015-12-02 | 24 | 01256 ] 松原穗乃花 - 黄金拼图 第二季
759: [ 2015-11-30 | 28 | 01252 ] 山乃柠檬 - 在盛夏等待OVA
760: [ 2015-11-12 | 21 | 01244 ] 森山那奈龟 - 魔法少女伊莉雅2wei Herz
761: [ 2015-12-04 | 16 | 01239 ] 色情刊物检官 - 电器街的漫画店
762: [ 2015-12-04 | 17 | 01235 ] 埃伊娜·祖尔 - 在地下城寻求邂逅是否搞错了什么
763: [ 2015-11-15 | 23 | 01233 ] 大槻唯 - 偶像大师 灰姑娘女孩
764: [ 2015-11-09 | 21 | 01232 ] 娄震华 - ChaosDragon赤龙战役
765: [ 2015-11-21 | 27 | 01227 ] 成濑优 - 丧女 TV未放送
766: [ 2015-11-11 | 20 | 01226 ] 七海春歌 - 歌之王子殿下 第三季
767: [ 2015-12-04 | 18 | 01226 ] 黑川真鱼 - 若叶女孩
768: [ 2015-11-02 | 26 | 01222 ] 莉子·弗拉梅尔 - 空战魔导士候补生的教官
769: [ 2015-11-04 | 22 | 01207 ] 汐留光 - 那就是声优
770: [ 2015-11-27 | 23 | 01206 ] 嬉野纱弓实 - 大图书馆的牧羊人
771: [ 2015-11-23 | 23 | 01201 ] 三岛 - 夏洛特
772: [ 2015-11-06 | 16 | 01190 ] 新垣雏菜 - 临时女友
773: [ 2015-11-07 | 22 | 01189 ] 绿川缬 - 希德尼娅的骑士 第二季
774: [ 2015-11-19 | 22 | 01188 ] 欺负人同学 - 银仙
775: [ 2015-11-19 | 23 | 01185 ] 菊地真 - 偶像大师剧场版
776: [ 2015-11-19 | 24 | 01181 ] 美空·惠特儿 - 空战魔导士候补生的教官
777: [ 2015-11-30 | 29 | 01180 ] 寒河江春纪 - 恶魔之谜 TV未放送
778: [ 2015-11-23 | 24 | 01179 ] 刘备玄德 - 一骑当千 Extravaganza Epoch
779: [ 2015-11-01 | 18 | 01177 ] 大宫勇 - 黄金拼图 第二季
780: [ 2015-11-27 | 24 | 01173 ] 江口夕 - 天才麻将少女 阿知贺篇SP
781: [ 2015-10-31 | 24 | 01164 ] 宫本芙蕾德莉卡 - 偶像大师 灰姑娘女孩
782: [ 2015-11-04 | 23 | 01154 ] 藤堂美沙 - 白箱
783: [ 2015-11-05 | 24 | 01153 ] 九鬼圆 - 日常系的异能战斗
784: [ 2015-11-10 | 23 | 01153 ] 比山拉拉 - 希德尼娅的骑士 第二季
785: [ 2015-12-01 | 22 | 01151 ] 织田莱香 - 要听爸爸的话OAD
786: [ 2015-11-08 | 21 | 01140 ] 浅野真澄 - 那就是声优
787: [ 2015-12-04 | 19 | 01137 ] 网文韵子 - ALDNOAH ZERO 第二季
788: [ 2015-11-04 | 24 | 01123 ] 斑鸠 - 闪乱神乐OVA
789: [ 2015-11-27 | 25 | 01123 ] 久乃木爱 - 白箱
790: [ 2015-11-30 | 30 | 01121 ] 番场真昼(真夜) - 恶魔之谜 TV未放送
791: [ 2015-11-07 | 23 | 01121 ] 小日向莓 - 临时女友
792: [ 2015-11-03 | 23 | 01117 ] 四月一日伊织 - 苍蓝钢铁的琶音DC
793: [ 2015-11-21 | 28 | 01116 ] 亚尔佛莉德 - 亚尔斯兰战记
794: [ 2015-11-29 | 24 | 01114 ] 德川千 - 百花缭乱OVA
795: [ 2015-11-01 | 19 | 01114 ] 赤羽市 - 青春×机关枪
796: [ 2015-11-04 | 25 | 01112 ] 朝日奈绘麻 - 兄弟战争OVA
797: [ 2015-12-03 | 20 | 01109 ] 八坂赖子 - 潜行吧奈亚子F
798: [ 2015-12-02 | 25 | 01108 ] 犬吠埼树 - 结城友奈是勇者
799: [ 2015-11-11 | 21 | 01105 ] 雪泉 - 闪乱神乐OVA
800: [ 2015-11-01 | 20 | 01104 ] 飞鸟美琴 - 山田君与七个魔女
801: [ 2015-12-03 | 21 | 01099 ] 春寺由梨亚 - 灰色的果实
802: [ 2015-11-10 | 24 | 01095 ] 雪村葵 - 向山进发 第二季
803: [ 2015-11-28 | 23 | 01094 ] 中城椎菜 - 甘城光辉游乐园
804: [ 2015-11-14 | 21 | 01093 ] 风羽玲奈 - 漫画家与助手们OVA
805: [ 2015-11-23 | 25 | 01092 ] 剑持诗绘那 - 恶魔之谜 TV未放送
806: [ 2015-11-19 | 25 | 01091 ] 蒂安娜·兰斯达 - 魔法少女奈叶ViVid
807: [ 2015-10-31 | 25 | 01088 ] 娜塔莎 - 世界征服谋略之星OVA
808: [ 2015-11-21 | 29 | 01086 ] 星野文奈 - 敢达创战者TRY
809: [ 2015-11-30 | 31 | 01084 ] 真奈子 - 魔物娘相伴的日常
810: [ 2015-11-22 | 22 | 01082 ] 珂罗娜·缇米尔 - 魔法少女奈叶ViVid
811: [ 2015-11-16 | 19 | 01082 ] 朝比奈桃子 - 临时女友
812: [ 2015-11-22 | 23 | 01081 ] 三浦梓 - 偶像大师剧场版
813: [ 2015-12-05 | 23 | 01077 ] 星宫莓 - 偶像活动 第三季
814: [ 2015-11-20 | 20 | 01074 ] 真柴直 - 若叶女孩
815: [ 2015-11-12 | 22 | 01072 ] 优莉·弗罗斯特尔 - 空战魔导士候补生的教官
816: [ 2015-11-02 | 27 | 01071 ] 歌尔特露特·巴克霍隆 - 强袭魔女新OVA
817: [ 2015-11-20 | 21 | 01070 ] 永仓伊万里 - 绝对双刃
818: [ 2015-11-22 | 24 | 01068 ] 让崎妮洛 - 侦探歌剧少女福尔摩斯TD
819: [ 2015-11-28 | 24 | 01067 ] 五十铃 - 记录的地平线 第二季
820: [ 2015-11-23 | 26 | 01064 ] 昴·中岛 - 魔法少女奈叶ViVid
821: [ 2015-11-18 | 22 | 01062 ] 真宫樱 - 境界之轮回
822: [ 2015-11-26 | 21 | 01057 ] 雪风·帕尼托尼 - DOG DAYS 第三季
823: [ 2015-11-12 | 23 | 01056 ] 艾露克露·伯顿 - 侦探歌剧少女福尔摩斯TD
824: [ 2015-12-02 | 26 | 01051 ] 音尾春菜 - 迷糊餐厅 第三季
825: [ 2015-11-02 | 28 | 01051 ] 馆林火奈 - 夜樱四重奏OAD
826: [ 2015-11-21 | 30 | 01048 ] 木岛西亚 - 敢达创战者TRY
827: [ 2015-11-20 | 22 | 01044 ] 猪熊美月 - 黄金拼图 第二季
828: [ 2015-10-31 | 26 | 01043 ] 御门凉子 - ToLoveRu Darkness 2nd
829: [ 2015-11-13 | 26 | 01043 ] 乌苏拉·哈特曼 - 强袭魔女新OVA
830: [ 2015-11-29 | 25 | 01040 ] 光神鲁格 - 七人魔法使
831: [ 2015-12-04 | 20 | 01039 ] 伴藤美衣乃 - 甘城光辉游乐园
832: [ 2015-11-11 | 22 | 01037 ] 高梨舞矢 - 日常系的异能战斗
833: [ 2015-11-19 | 26 | 01035 ] 猿渡真都 - 老婆是学生会长
834: [ 2015-11-03 | 24 | 01033 ] 乌尔莉卡·雷蒂斯玛 - ChaosDragon赤龙战役
835: [ 2015-11-15 | 24 | 01028 ] 贵月一花 - 在盛夏等待OVA
836: [ 2015-12-01 | 23 | 01016 ] 椎名 - 幸腹涂鸦
837: [ 2015-10-31 | 27 | 01016 ] 皆野缠 - 漫画家与助手们OVA
838: [ 2015-11-06 | 17 | 01016 ] 森野麒麟 - 幸腹涂鸦
839: [ 2015-11-11 | 23 | 01014 ] 前川未来 - 偶像大师 灰姑娘女孩
840: [ 2015-11-03 | 25 | 01010 ] 立川裕子 - 寄生兽 生命的准则
841: [ 2015-11-09 | 22 | 01005 ] 黑寡妇 - 天雷争霸 复仇者联盟
842: [ 2015-11-19 | 27 | 01002 ] 樱田奏 - 城下町的蒲公英
843: [ 2015-11-11 | 24 | 01000 ] 村尾修子 - 青春之旅OAD
844: [ 2015-11-03 | 26 | 01000 ] 薇薇安 - CROSSANGE 天使与龙的轮舞
845: [ 2015-11-23 | 27 | 00995 ] 栗林志乃 - GATE奇幻自卫队
846: [ 2015-11-01 | 21 | 00993 ] 首藤凉 - 恶魔之谜 TV未放送
847: [ 2015-11-08 | 22 | 00989 ] 红林游月 - 选择扩散者
848: [ 2015-12-03 | 22 | 00984 ] 塞丽娜·沙尔洛克 - 七人魔法使
849: [ 2015-11-01 | 22 | 00981 ] 樱田栞 - 城下町的蒲公英
850: [ 2015-12-05 | 24 | 00979 ] 栗原雀花 - 魔法少女伊莉雅2wei Herz
851: [ 2015-11-06 | 18 | 00978 ] 星辉子 - 偶像大师 灰姑娘女孩
852: [ 2015-11-04 | 26 | 00965 ] 基娜 - 七大罪
853: [ 2015-11-25 | 18 | 00965 ] 更识簪 - IS2 OVA 世界清洗篇
854: [ 2015-11-03 | 27 | 00964 ] 岸桃华 - 夜樱四重奏OAD
855: [ 2015-11-16 | 20 | 00964 ] 砂川爱 - 俺物语
856: [ 2015-11-10 | 25 | 00959 ] 蒲原智美 - 咲日和
857: [ 2015-12-04 | 21 | 00957 ] 小鸟游静 - 迷糊餐厅 第三季
858: [ 2015-11-28 | 25 | 00955 ] 锦 - 笑傲昙天
859: [ 2015-11-22 | 25 | 00953 ] 比迪丽 - 龙珠·超
860: [ 2015-10-31 | 28 | 00952 ] 米娜·底特瑞奇·威欧克 - 强袭魔女新OVA
861: [ 2015-11-28 | 26 | 00946 ] 小喵 - 干支魂
862: [ 2015-11-24 | 22 | 00945 ] 玛莉艾儿 - 记录的地平线 第二季
863: [ 2015-11-10 | 26 | 00942 ] 三谷加奈惠 - 玉响剧场版
864: [ 2015-11-13 | 27 | 00939 ] 笹原野野花 - 临时女友
865: [ 2015-11-25 | 19 | 00937 ] 加藤茉莉香 - 暴力宇宙海贼 亚空的深渊
866: [ 2015-11-07 | 24 | 00935 ] 宁宁 - 战国无双
867: [ 2015-11-23 | 28 | 00932 ] 达尔扎娜·马克芭蕾吉 - ALDNOAH ZERO 第二季
868: [ 2015-11-03 | 28 | 00932 ] 树 - 放学后的昴星团
869: [ 2015-11-08 | 23 | 00932 ] 小早川纱枝 - 偶像大师 灰姑娘女孩
870: [ 2015-11-23 | 29 | 00931 ] 堀裕子 - 偶像大师 灰姑娘女孩
871: [ 2015-11-02 | 29 | 00931 ] 佩瑞妮·H·克洛斯特曼 - 强袭魔女新OVA
872: [ 2015-11-10 | 27 | 00929 ] 汉娜·尤丝缇娜·马尔塞尤 - 强袭魔女新OVA
873: [ 2015-11-08 | 24 | 00925 ] 十时爱梨 - 偶像大师 灰姑娘女孩
874: [ 2015-11-17 | 23 | 00923 ] 双海亚美 - 偶像大师剧场版
875: [ 2015-11-25 | 20 | 00923 ] 狭间绮罗罗 - 暗杀教室
876: [ 2015-11-05 | 25 | 00917 ] 莎悠 - 斩·赤红之瞳
877: [ 2015-11-21 | 31 | 00914 ] 克洛伊·洛洛 - 在地下城寻求邂逅是否搞错了什么
878: [ 2015-11-12 | 24 | 00913 ] 加贺美茉莉 - 临时女友
879: [ 2015-11-22 | 26 | 00911 ] 西格 - 黑街
880: [ 2015-11-22 | 27 | 00909 ] 双海真美 - 偶像大师剧场版
881: [ 2015-11-17 | 24 | 00904 ] 莱艾·阿里亚修 - ALDNOAH ZERO 第二季
882: [ 2015-12-02 | 27 | 00898 ] 萨莉亚 - CROSSANGE 天使与龙的轮舞
883: [ 2015-11-27 | 26 | 00892 ] 本田未央 - 偶像大师 灰姑娘女孩
884: [ 2015-11-22 | 28 | 00891 ] 津守 - 电器街的漫画店
885: [ 2015-11-29 | 26 | 00890 ] 成木野美香丹 - Punchline
886: [ 2015-12-03 | 23 | 00880 ] 支仓爱理 - 寻找遗失的未来
887: [ 2015-11-04 | 27 | 00879 ] 锦野麻弓 - 我们大家的河合庄
888: [ 2015-12-03 | 24 | 00878 ] Paladin - 比基尼勇士
889: [ 2015-11-06 | 19 | 00877 ] 高森蓝子 - 偶像大师 灰姑娘女孩
890: [ 2015-12-04 | 22 | 00875 ] 森友望未 - 旋转少女
891: [ 2015-10-31 | 29 | 00874 ] 仄姐妹 - 希德尼娅的骑士 第二季
892: [ 2015-11-10 | 28 | 00873 ] 喜久子 - 黑白小姐 第二季
893: [ 2015-11-13 | 28 | 00870 ] 仓石蒲公英 - 魔女的使命OAD
894: [ 2015-11-19 | 28 | 00870 ] 加治木由美 - 咲日和
895: [ 2015-11-12 | 25 | 00865 ] 谷川柑菜 - 在盛夏等待OVA
896: [ 2015-11-07 | 25 | 00864 ] 百合园蜜子 - 百合熊岚
897: [ 2015-11-07 | 26 | 00864 ] 小坂结季奈 - 旋转少女
898: [ 2015-11-02 | 30 | 00863 ] 丽洁·兰多格 - CROSSANGE 天使与龙的轮舞
899: [ 2015-11-05 | 26 | 00857 ] 三田亚由美 - 狼少女与黑王子
900: [ 2015-11-03 | 29 | 00852 ] 井上成美 - 灵感
901: [ 2015-11-24 | 23 | 00850 ] 晓切歌 - 战姬绝唱GX
902: [ 2015-11-30 | 32 | 00849 ] 艾克蕾尔·马尔迪诺基 - DOG DAYS 第三季
903: [ 2015-11-06 | 20 | 00849 ] 野中胡桃 - 新妹魔王的契约者
904: [ 2015-11-17 | 25 | 00848 ] 八坂冰见 - 御神乐学园组曲
905: [ 2015-12-03 | 25 | 00845 ] 青柳璃彩 - 心理测量者 第二季
906: [ 2015-11-27 | 27 | 00844 ] 艾莉卡 - 黑街
907: [ 2015-11-02 | 31 | 00842 ] 狂华 - 妖精的尾巴 第二季
908: [ 2015-11-13 | 29 | 00840 ] 神谷奈绪 - 偶像大师 灰姑娘女孩
909: [ 2015-12-02 | 28 | 00839 ] 北原美樱 - 在盛夏等待OVA
910: [ 2015-11-01 | 23 | 00838 ] 园川桃香 - 生存游戏部OVA
911: [ 2015-11-11 | 25 | 00837 ] 樱田麻音 - 玉响剧场版
912: [ 2015-11-25 | 21 | 00836 ] 蒂塔 - 魔弹之王与战姬
913: [ 2015-11-06 | 21 | 00836 ] 七海蓝 - 夜樱四重奏OAD
914: [ 2015-11-19 | 29 | 00836 ] 英纯恋子 - 恶魔之谜 TV未放送
915: [ 2015-11-13 | 30 | 00835 ] 亚里亚 - DOG DAYS 第三季
916: [ 2015-11-15 | 25 | 00834 ] 皆城织姬 - 苍穹之法芙娜EXODUS
917: [ 2015-11-03 | 30 | 00834 ] 黄濑弥生(Cure Peace) - 光之美少女全明星 春季嘉年华
918: [ 2015-11-16 | 21 | 00834 ] 仓上日向 - 向山进发 第二季
919: [ 2015-11-18 | 23 | 00834 ] 阿耳忒弥斯 - 纯洁的玛利亚
920: [ 2015-11-06 | 22 | 00825 ] 菊乃 - 迷糊餐厅 第三季
921: [ 2015-11-14 | 22 | 00822 ] 柳生 - 闪乱神乐OVA
922: [ 2015-11-26 | 22 | 00822 ] 千川千寻 - 偶像大师 灰姑娘女孩
923: [ 2015-11-18 | 24 | 00821 ] 集 - 那就是声优
924: [ 2015-11-26 | 23 | 00817 ] 艾莉亚 - 斩·赤红之瞳
925: [ 2015-12-05 | 25 | 00811 ] 染谷真子 - 咲日和
926: [ 2015-11-18 | 25 | 00811 ] 该菈柯 - 赤发白雪姬
927: [ 2015-11-03 | 31 | 00808 ] 千依 - 选择扩散者
928: [ 2015-11-27 | 28 | 00807 ] 百合咲露露 - 百合熊岚
929: [ 2015-12-04 | 23 | 00803 ] 诺瓦鲁·可可酒 - DOG DAYS 第三季
930: [ 2015-11-25 | 22 | 00803 ] 西园寺理香 - 山田君与七个魔女
931: [ 2015-11-03 | 32 | 00800 ] 哈鲁卡少尉 - 军人少女
932: [ 2015-11-24 | 24 | 00799 ] 酒酒井水绘 - 心理测量者 第二季
933: [ 2015-11-21 | 32 | 00799 ] 大道寺前辈 - 闪乱神乐OVA
934: [ 2015-12-01 | 24 | 00797 ] 幼女 - Venus Project Climax
935: [ 2015-11-11 | 26 | 00794 ] 小日向未来 - 战姬绝唱GX
936: [ 2015-11-09 | 23 | 00793 ] 要咲良 - 苍穹之法芙娜EXODUS
937: [ 2015-11-21 | 33 | 00790 ] 杰莉卡 - 七大罪
938: [ 2015-11-21 | 34 | 00790 ] 贵嶋沙希 - 旋风管家OAD
939: [ 2015-11-11 | 27 | 00789 ] 荷丽艾塔 - 记录的地平线 第二季
940: [ 2015-11-13 | 31 | 00789 ] 诺威·中岛 - 魔法少女奈叶ViVid
941: [ 2015-11-05 | 27 | 00788 ] 安部菜菜 - 偶像大师 灰姑娘女孩
942: [ 2015-11-07 | 27 | 00787 ] 黑川茉莉 - GATE奇幻自卫队
