惨遭淘汰排行榜 女子组
序号: [ 日期 | 小组名次 | 票数 ] 人物名称 - 作品名称
620: [ 2015-12-01 | 23 | 01016 ] 椎名 - 幸腹涂鸦
621: [ 2015-10-31 | 27 | 01016 ] 皆野缠 - 漫画家与助手们OVA
622: [ 2015-11-06 | 17 | 01016 ] 森野麒麟 - 幸腹涂鸦
623: [ 2015-11-11 | 23 | 01014 ] 前川未来 - 偶像大师 灰姑娘女孩
624: [ 2015-11-03 | 25 | 01010 ] 立川裕子 - 寄生兽 生命的准则
625: [ 2015-11-09 | 22 | 01005 ] 黑寡妇 - 天雷争霸 复仇者联盟
626: [ 2015-11-19 | 27 | 01002 ] 樱田奏 - 城下町的蒲公英
627: [ 2015-11-11 | 24 | 01000 ] 村尾修子 - 青春之旅OAD
628: [ 2015-11-03 | 26 | 01000 ] 薇薇安 - CROSSANGE 天使与龙的轮舞
629: [ 2015-11-23 | 27 | 00995 ] 栗林志乃 - GATE奇幻自卫队
630: [ 2015-11-01 | 21 | 00993 ] 首藤凉 - 恶魔之谜 TV未放送
631: [ 2015-11-08 | 22 | 00989 ] 红林游月 - 选择扩散者
632: [ 2015-12-03 | 22 | 00984 ] 塞丽娜·沙尔洛克 - 七人魔法使
633: [ 2015-11-01 | 22 | 00981 ] 樱田栞 - 城下町的蒲公英
634: [ 2015-12-05 | 24 | 00979 ] 栗原雀花 - 魔法少女伊莉雅2wei Herz
635: [ 2015-11-06 | 18 | 00978 ] 星辉子 - 偶像大师 灰姑娘女孩
636: [ 2015-11-04 | 26 | 00965 ] 基娜 - 七大罪
637: [ 2015-11-25 | 18 | 00965 ] 更识簪 - IS2 OVA 世界清洗篇
638: [ 2015-11-03 | 27 | 00964 ] 岸桃华 - 夜樱四重奏OAD
639: [ 2015-11-16 | 20 | 00964 ] 砂川爱 - 俺物语
640: [ 2015-11-10 | 25 | 00959 ] 蒲原智美 - 咲日和
641: [ 2015-12-04 | 21 | 00957 ] 小鸟游静 - 迷糊餐厅 第三季
642: [ 2015-11-28 | 25 | 00955 ] 锦 - 笑傲昙天
643: [ 2015-11-22 | 25 | 00953 ] 比迪丽 - 龙珠·超
644: [ 2015-10-31 | 28 | 00952 ] 米娜·底特瑞奇·威欧克 - 强袭魔女新OVA
645: [ 2015-11-28 | 26 | 00946 ] 小喵 - 干支魂
646: [ 2015-11-24 | 22 | 00945 ] 玛莉艾儿 - 记录的地平线 第二季
647: [ 2015-11-10 | 26 | 00942 ] 三谷加奈惠 - 玉响剧场版
648: [ 2015-11-13 | 27 | 00939 ] 笹原野野花 - 临时女友
649: [ 2015-11-25 | 19 | 00937 ] 加藤茉莉香 - 暴力宇宙海贼 亚空的深渊
650: [ 2015-11-07 | 24 | 00935 ] 宁宁 - 战国无双
651: [ 2015-11-23 | 28 | 00932 ] 达尔扎娜·马克芭蕾吉 - ALDNOAH ZERO 第二季
652: [ 2015-11-03 | 28 | 00932 ] 树 - 放学后的昴星团
653: [ 2015-11-08 | 23 | 00932 ] 小早川纱枝 - 偶像大师 灰姑娘女孩
654: [ 2015-11-23 | 29 | 00931 ] 堀裕子 - 偶像大师 灰姑娘女孩
655: [ 2015-11-02 | 29 | 00931 ] 佩瑞妮·H·克洛斯特曼 - 强袭魔女新OVA
656: [ 2015-11-10 | 27 | 00929 ] 汉娜·尤丝缇娜·马尔塞尤 - 强袭魔女新OVA
657: [ 2015-11-08 | 24 | 00925 ] 十时爱梨 - 偶像大师 灰姑娘女孩
658: [ 2015-11-17 | 23 | 00923 ] 双海亚美 - 偶像大师剧场版
659: [ 2015-11-25 | 20 | 00923 ] 狭间绮罗罗 - 暗杀教室
660: [ 2015-11-05 | 25 | 00917 ] 莎悠 - 斩·赤红之瞳
661: [ 2015-11-21 | 31 | 00914 ] 克洛伊·洛洛 - 在地下城寻求邂逅是否搞错了什么
662: [ 2015-11-12 | 24 | 00913 ] 加贺美茉莉 - 临时女友
663: [ 2015-11-22 | 26 | 00911 ] 西格 - 黑街
664: [ 2015-11-22 | 27 | 00909 ] 双海真美 - 偶像大师剧场版
665: [ 2015-11-17 | 24 | 00904 ] 莱艾·阿里亚修 - ALDNOAH ZERO 第二季
666: [ 2015-12-02 | 27 | 00898 ] 萨莉亚 - CROSSANGE 天使与龙的轮舞
667: [ 2015-11-27 | 26 | 00892 ] 本田未央 - 偶像大师 灰姑娘女孩
668: [ 2015-11-22 | 28 | 00891 ] 津守 - 电器街的漫画店
669: [ 2015-11-29 | 26 | 00890 ] 成木野美香丹 - Punchline
670: [ 2015-12-03 | 23 | 00880 ] 支仓爱理 - 寻找遗失的未来
671: [ 2015-11-04 | 27 | 00879 ] 锦野麻弓 - 我们大家的河合庄
672: [ 2015-12-03 | 24 | 00878 ] Paladin - 比基尼勇士
673: [ 2015-11-06 | 19 | 00877 ] 高森蓝子 - 偶像大师 灰姑娘女孩
674: [ 2015-12-04 | 22 | 00875 ] 森友望未 - 旋转少女
675: [ 2015-10-31 | 29 | 00874 ] 仄姐妹 - 希德尼娅的骑士 第二季
676: [ 2015-11-10 | 28 | 00873 ] 喜久子 - 黑白小姐 第二季
677: [ 2015-11-13 | 28 | 00870 ] 仓石蒲公英 - 魔女的使命OAD
678: [ 2015-11-19 | 28 | 00870 ] 加治木由美 - 咲日和
679: [ 2015-11-12 | 25 | 00865 ] 谷川柑菜 - 在盛夏等待OVA
680: [ 2015-11-07 | 25 | 00864 ] 百合园蜜子 - 百合熊岚
681: [ 2015-11-07 | 26 | 00864 ] 小坂结季奈 - 旋转少女
682: [ 2015-11-02 | 30 | 00863 ] 丽洁·兰多格 - CROSSANGE 天使与龙的轮舞
683: [ 2015-11-05 | 26 | 00857 ] 三田亚由美 - 狼少女与黑王子
684: [ 2015-11-03 | 29 | 00852 ] 井上成美 - 灵感
685: [ 2015-11-24 | 23 | 00850 ] 晓切歌 - 战姬绝唱GX
686: [ 2015-11-30 | 32 | 00849 ] 艾克蕾尔·马尔迪诺基 - DOG DAYS 第三季
687: [ 2015-11-06 | 20 | 00849 ] 野中胡桃 - 新妹魔王的契约者
688: [ 2015-11-17 | 25 | 00848 ] 八坂冰见 - 御神乐学园组曲
689: [ 2015-12-03 | 25 | 00845 ] 青柳璃彩 - 心理测量者 第二季
690: [ 2015-11-27 | 27 | 00844 ] 艾莉卡 - 黑街
691: [ 2015-11-02 | 31 | 00842 ] 狂华 - 妖精的尾巴 第二季
692: [ 2015-11-13 | 29 | 00840 ] 神谷奈绪 - 偶像大师 灰姑娘女孩
693: [ 2015-12-02 | 28 | 00839 ] 北原美樱 - 在盛夏等待OVA
694: [ 2015-11-01 | 23 | 00838 ] 园川桃香 - 生存游戏部OVA
695: [ 2015-11-11 | 25 | 00837 ] 樱田麻音 - 玉响剧场版
696: [ 2015-11-25 | 21 | 00836 ] 蒂塔 - 魔弹之王与战姬
697: [ 2015-11-06 | 21 | 00836 ] 七海蓝 - 夜樱四重奏OAD
698: [ 2015-11-19 | 29 | 00836 ] 英纯恋子 - 恶魔之谜 TV未放送
699: [ 2015-11-13 | 30 | 00835 ] 亚里亚 - DOG DAYS 第三季
700: [ 2015-11-15 | 25 | 00834 ] 皆城织姬 - 苍穹之法芙娜EXODUS
701: [ 2015-11-03 | 30 | 00834 ] 黄濑弥生(Cure Peace) - 光之美少女全明星 春季嘉年华
702: [ 2015-11-16 | 21 | 00834 ] 仓上日向 - 向山进发 第二季
703: [ 2015-11-18 | 23 | 00834 ] 阿耳忒弥斯 - 纯洁的玛利亚
704: [ 2015-11-06 | 22 | 00825 ] 菊乃 - 迷糊餐厅 第三季
705: [ 2015-11-14 | 22 | 00822 ] 柳生 - 闪乱神乐OVA
706: [ 2015-11-26 | 22 | 00822 ] 千川千寻 - 偶像大师 灰姑娘女孩
707: [ 2015-11-18 | 24 | 00821 ] 集 - 那就是声优
708: [ 2015-11-26 | 23 | 00817 ] 艾莉亚 - 斩·赤红之瞳
709: [ 2015-12-05 | 25 | 00811 ] 染谷真子 - 咲日和
710: [ 2015-11-18 | 25 | 00811 ] 该菈柯 - 赤发白雪姬
711: [ 2015-11-03 | 31 | 00808 ] 千依 - 选择扩散者
712: [ 2015-11-27 | 28 | 00807 ] 百合咲露露 - 百合熊岚
713: [ 2015-12-04 | 23 | 00803 ] 诺瓦鲁·可可酒 - DOG DAYS 第三季
714: [ 2015-11-25 | 22 | 00803 ] 西园寺理香 - 山田君与七个魔女
715: [ 2015-11-03 | 32 | 00800 ] 哈鲁卡少尉 - 军人少女
716: [ 2015-11-24 | 24 | 00799 ] 酒酒井水绘 - 心理测量者 第二季
717: [ 2015-11-21 | 32 | 00799 ] 大道寺前辈 - 闪乱神乐OVA
718: [ 2015-12-01 | 24 | 00797 ] 幼女 - Venus Project Climax
719: [ 2015-11-11 | 26 | 00794 ] 小日向未来 - 战姬绝唱GX
720: [ 2015-11-09 | 23 | 00793 ] 要咲良 - 苍穹之法芙娜EXODUS
721: [ 2015-11-21 | 33 | 00790 ] 杰莉卡 - 七大罪
722: [ 2015-11-21 | 34 | 00790 ] 贵嶋沙希 - 旋风管家OAD
723: [ 2015-11-11 | 27 | 00789 ] 荷丽艾塔 - 记录的地平线 第二季
724: [ 2015-11-13 | 31 | 00789 ] 诺威·中岛 - 魔法少女奈叶ViVid
725: [ 2015-11-05 | 27 | 00788 ] 安部菜菜 - 偶像大师 灰姑娘女孩
726: [ 2015-11-07 | 27 | 00787 ] 黑川茉莉 - GATE奇幻自卫队
727: [ 2015-11-11 | 28 | 00785 ] 远见真矢 - 苍穹之法芙娜EXODUS
728: [ 2015-10-31 | 30 | 00784 ] 甘利灯 - 临时女友
729: [ 2015-10-31 | 31 | 00782 ] 大冢芽子 - 山田君与七个魔女
730: [ 2015-11-15 | 26 | 00780 ] 高坂千奈 - 敢达创战者TRY
731: [ 2015-11-26 | 24 | 00776 ] 猫田亚美 - 元气少女缘结神 第二季
732: [ 2015-11-13 | 32 | 00774 ] 押本百合 - 网球并不可笑嘛 第四季
733: [ 2015-11-21 | 35 | 00774 ] 伊里达游太 - Punchline
734: [ 2015-12-01 | 25 | 00772 ] 不倒太夫 - SHOW BY ROCK!!
735: [ 2015-12-02 | 29 | 00771 ] 足柄 - 苍蓝钢铁的琶音DC
736: [ 2015-11-06 | 23 | 00770 ] 流华·索瓦加斯基 - Venus Project Climax
737: [ 2015-11-24 | 25 | 00770 ] 神木未来 - 敢达创战者TRY
738: [ 2015-10-31 | 32 | 00768 ] 鉴纯音 - 电波教师
739: [ 2015-11-04 | 28 | 00766 ] 坂本美绪 - 强袭魔女新OVA
740: [ 2015-10-31 | 33 | 00764 ] 高野歌恋 - Venus Project Climax
741: [ 2015-11-09 | 24 | 00764 ] 圣帝小路美森 - 如果折断她的旗OAD
742: [ 2015-11-29 | 27 | 00763 ] 凤美煌 - 生存游戏部OVA
743: [ 2015-11-09 | 25 | 00761 ] 鲇濑花莲 - 城下町的蒲公英
744: [ 2015-12-02 | 30 | 00759 ] 莉塔 - 巴哈姆特之怒
745: [ 2015-11-11 | 29 | 00755 ] 仲野梦月 - 群居姐妹
746: [ 2015-12-05 | 26 | 00755 ] 百合城银子 - 百合熊岚
747: [ 2015-11-04 | 29 | 00750 ] 槙田悠里 - 青春之旅OAD
748: [ 2015-11-16 | 22 | 00749 ] 诸星琪拉莉 - 偶像大师 灰姑娘女孩
749: [ 2015-11-14 | 23 | 00745 ] 香坂彩乃 - CodeGeass亡国的阿基德
750: [ 2015-11-09 | 26 | 00744 ] 春日野丽 - 生存游戏部OVA
751: [ 2015-11-30 | 33 | 00737 ] 飞鸟 - 闪乱神乐OVA
752: [ 2015-11-10 | 29 | 00737 ] 野口笑子 - 樱桃小丸子 第二季
753: [ 2015-11-13 | 33 | 00733 ] 艾尔芙娜茵 - 战姬绝唱GX
754: [ 2015-11-25 | 23 | 00730 ] 大路道子 - 玉子市场 剧场版
755: [ 2015-11-05 | 28 | 00729 ] 冯·斯克鲁德 - 终结的炽天使
756: [ 2015-10-31 | 34 | 00728 ] 琴柯·中岛 - 魔法少女奈叶ViVid
757: [ 2015-11-30 | 34 | 00726 ] 佐藤沙罗 - 白箱
758: [ 2015-11-06 | 24 | 00725 ] 佐久间麻由 - 偶像大师 灰姑娘女孩
759: [ 2015-12-05 | 27 | 00724 ] 莉奥·维斯利 - 魔法少女奈叶ViVid
760: [ 2015-11-07 | 28 | 00720 ] 马头 - 斩·赤红之瞳
761: [ 2015-11-29 | 28 | 00719 ] 葵梨纱 - GATE奇幻自卫队
762: [ 2015-11-28 | 27 | 00719 ] 椿辉红羽 - 百合熊岚
763: [ 2015-12-04 | 24 | 00718 ] 冥王雪奈 - 美少女战士Crystal
764: [ 2015-11-04 | 30 | 00716 ] 比睿 - 苍蓝钢铁的琶音DC
765: [ 2015-11-21 | 36 | 00715 ] 皮露露可 - 选择扩散者
766: [ 2015-11-22 | 29 | 00714 ] 菜波·K·布列德费尔德 - 如果折断她的旗OAD
767: [ 2015-12-01 | 26 | 00713 ] 濑良瑞季 - 教室危机
768: [ 2015-11-16 | 23 | 00713 ] 凤蝶 - 境界之轮回
769: [ 2015-11-28 | 28 | 00706 ] 法兰雀丝卡 - 法兰雀丝卡
770: [ 2015-11-28 | 29 | 00704 ] 白坂小梅 - 偶像大师 灰姑娘女孩
771: [ 2015-12-03 | 26 | 00698 ] 莉涅特·毕所普 - 强袭魔女新OVA
772: [ 2015-11-25 | 24 | 00697 ] 阿德莱德·格兰玛尼亚 - DOG DAYS 第三季
773: [ 2015-11-06 | 25 | 00697 ] 吟游院芹香 - 如果折断她的旗OAD
774: [ 2015-11-16 | 24 | 00695 ] 米泽纱千子 - 城下町的蒲公英
775: [ 2015-11-14 | 24 | 00694 ] 平娜·戈·兰达 - GATE奇幻自卫队
776: [ 2015-12-05 | 28 | 00693 ] 茂木夏树 - 头文字D 新剧场版
777: [ 2015-11-14 | 25 | 00691 ] 夏洛特·E·叶格 - 强袭魔女新OVA
778: [ 2015-11-29 | 29 | 00690 ] 南希·李 - 忍者杀手
779: [ 2015-11-20 | 23 | 00689 ] 阿尔黛西娅(塞拉) - 机动战士高达THE ORIGIN
780: [ 2015-11-29 | 30 | 00688 ] 绀野弥生 - 黑白小姐 第二季
781: [ 2015-12-05 | 29 | 00686 ] 美环花子 - 樱桃小丸子 第二季
782: [ 2015-11-03 | 33 | 00686 ] 黑川凪子 - 临时女友
783: [ 2015-11-25 | 25 | 00686 ] 穗高雅 - 绝对双刃
784: [ 2015-11-15 | 27 | 00685 ] 亚莉莎·莱恩福尔特 - Falcom学园SC
785: [ 2015-11-10 | 30 | 00685 ] 梅莉尔·夏贝特 - ChaosDragon赤龙战役
786: [ 2015-11-18 | 26 | 00683 ] 森雪 - 宇宙战舰大和号2199 追忆的航海
787: [ 2015-11-20 | 24 | 00679 ] 辉夜姬 - 辉夜姬物语
788: [ 2015-11-10 | 31 | 00678 ] 美穗 - 乌瑟的穷困生活 第三季
789: [ 2015-11-01 | 24 | 00678 ] 岛津朔邪 - 依丝卡
790: [ 2015-11-29 | 31 | 00676 ] 贝露丝 - 翠星的加尔刚蒂亚OVA
791: [ 2015-11-03 | 34 | 00675 ] Dark Eye(爱) - 怪盗JOKER
792: [ 2015-11-22 | 30 | 00673 ] 梦前春瑚 - 临时女友
793: [ 2015-11-24 | 26 | 00672 ] 绪方智绘里 - 偶像大师 灰姑娘女孩
794: [ 2015-12-04 | 25 | 00670 ] 莱托莉 - SHOW BY ROCK!!
795: [ 2015-12-03 | 27 | 00668 ] 长谷川千里 - 新妹魔王的契约者
796: [ 2015-12-02 | 31 | 00665 ] 紫 - 闪乱神乐OVA
797: [ 2015-11-02 | 32 | 00664 ] 吽 - SHOW BY ROCK!!
798: [ 2015-11-29 | 32 | 00663 ] 春风木乃美 - 天真无邪的乐园OAD
799: [ 2015-11-25 | 26 | 00660 ] 小日向美穗 - 偶像大师 灰姑娘女孩
800: [ 2015-12-05 | 30 | 00657 ] 塙薰 - 玉响剧场版
801: [ 2015-11-22 | 31 | 00657 ] 渡边彩花 - 我们大家的河合庄
802: [ 2015-11-18 | 27 | 00655 ] 板东鞠萌 - 网球并不可笑嘛 第四季
803: [ 2015-12-05 | 31 | 00652 ] 菱川六花(Cure Diamond) - 光之美少女全明星 春季嘉年华
804: [ 2015-11-10 | 32 | 00652 ] 玲鹿 - 斩·赤红之瞳
805: [ 2015-11-08 | 25 | 00649 ] 天上院骑咲 - 电波教师
806: [ 2015-11-15 | 28 | 00648 ] 羽黑 - 苍蓝钢铁的琶音DC
807: [ 2015-11-06 | 26 | 00648 ] 时谷小琉璃 - 临时女友
808: [ 2015-11-26 | 25 | 00647 ] 桑乃实香月 - 可塑性记忆
809: [ 2015-11-21 | 37 | 00645 ] 铃木秋穗 - 寄生兽 生命的准则
810: [ 2015-11-07 | 29 | 00644 ] 莉莉安 - 宝石宠物Lady
811: [ 2015-11-06 | 27 | 00642 ] 紫吹兰 - 偶像活动 第三季
812: [ 2015-12-02 | 32 | 00640 ] 三村加奈子 - 偶像大师 灰姑娘女孩
813: [ 2015-11-24 | 27 | 00640 ] 多田李衣菜 - 偶像大师 灰姑娘女孩
814: [ 2015-11-10 | 33 | 00637 ] 樱田岬 - 城下町的蒲公英
815: [ 2015-11-29 | 33 | 00636 ] 牡丹 - 笑傲昙天
816: [ 2015-11-21 | 38 | 00635 ] 岐神海蕴 - 希德尼娅的骑士 第二季
817: [ 2015-11-15 | 29 | 00634 ] 安娜 - 回忆中的玛妮
818: [ 2015-11-10 | 34 | 00634 ] 多华宫霞 - 魔女的使命OAD
819: [ 2015-11-02 | 33 | 00633 ] 樱田五月 - 城下町的蒲公英
820: [ 2015-12-04 | 26 | 00631 ] 驹鸟莲华 - 世界征服谋略之星OVA
821: [ 2015-11-05 | 29 | 00628 ] 奎因·玛露达 - 鲁邦三世剧场版 次元大介的墓碑
822: [ 2015-11-01 | 25 | 00627 ] 世嘉土星 - 世嘉硬件女孩
823: [ 2015-11-24 | 28 | 00627 ] 北条加莲 - 偶像大师 灰姑娘女孩
824: [ 2015-11-25 | 27 | 00626 ] 乌丸樱 - 黄金拼图 第二季
825: [ 2015-12-03 | 28 | 00623 ] 小林 - 希德尼娅的骑士 第二季
826: [ 2015-11-22 | 32 | 00621 ] 玛妮 - 回忆中的玛妮
827: [ 2015-11-16 | 25 | 00617 ] 祝诺莉 - ChaosDragon赤龙战役
828: [ 2015-11-13 | 34 | 00617 ] 西九条缠 - 电波教师
829: [ 2015-11-20 | 25 | 00616 ] 武智乙哉 - 恶魔之谜 TV未放送
830: [ 2015-11-13 | 35 | 00615 ] 榊洋子 - 游戏王ARC-V
831: [ 2015-11-02 | 34 | 00614 ] 及川雫 - 偶像大师 灰姑娘女孩
832: [ 2015-11-14 | 26 | 00614 ] 大和 - 苍蓝钢铁的琶音DC
833: [ 2015-11-17 | 26 | 00610 ] 近卫霭子 - 姐姐妄想日记OVA
834: [ 2015-11-03 | 35 | 00610 ] 多龙芝 - 夜之小双侠
835: [ 2015-11-12 | 26 | 00608 ] 福与恒子 - 咲日和
836: [ 2015-11-16 | 26 | 00607 ] 霍尔米 - SHOW BY ROCK!!
837: [ 2015-11-15 | 30 | 00604 ] 稻姬 - 战国无双
838: [ 2015-11-27 | 29 | 00603 ] 樱 - 如果折断她的旗OAD
839: [ 2015-11-14 | 27 | 00602 ] 濑名渚 - 恋爱舞台OVA
840: [ 2015-11-25 | 28 | 00602 ] 希路达 - 圣斗士星矢 黄金魂
841: [ 2015-12-04 | 27 | 00601 ] 蕾蓓卡·安德森 - DOG DAYS 第三季
842: [ 2015-11-08 | 26 | 00601 ] 上木崎常盘 - 浦和小调
843: [ 2015-11-03 | 36 | 00599 ] 馆林水奈 - 夜樱四重奏OAD
844: [ 2015-12-04 | 28 | 00591 ] 西尾里奈 - 苍穹之法芙娜EXODUS
845: [ 2015-11-18 | 28 | 00590 ] 魔法泽茜 - 如果折断她的旗OAD
846: [ 2015-11-09 | 27 | 00590 ] 那智 - 苍蓝钢铁的琶音DC
847: [ 2015-11-12 | 27 | 00589 ] 安琪拉·约翰逊 - 圣剑使的禁咒咏唱
848: [ 2015-11-01 | 26 | 00586 ] 妹尾佳织 - 咲日和
849: [ 2015-11-15 | 31 | 00583 ] 市原仁奈 - 偶像大师 灰姑娘女孩
850: [ 2015-12-05 | 32 | 00583 ] 三岛优拉拉 - 临时女友
851: [ 2015-11-13 | 36 | 00583 ] 官越愈 - 动画心疗系
852: [ 2015-11-21 | 39 | 00582 ] 铃河凛乃 - 临时女友
853: [ 2015-11-03 | 37 | 00581 ] 千波花音 - 电波教师
854: [ 2015-11-14 | 28 | 00580 ] 火钵 - 常住战阵虫奉行OVA
855: [ 2015-11-15 | 32 | 00579 ] 花咲蕾(Cure Blossom) - 光之美少女全明星 春季嘉年华
856: [ 2015-11-17 | 27 | 00576 ] 洛基 - 在地下城寻求邂逅是否搞错了什么
857: [ 2015-12-02 | 33 | 00574 ] 椎名心实 - 临时女友
858: [ 2015-11-12 | 28 | 00572 ] 女忍 - 战国无双
859: [ 2015-11-16 | 27 | 00572 ] 雨取千佳 - 境界触发者
860: [ 2015-11-01 | 27 | 00572 ] 雾矢葵 - 偶像活动 第三季
861: [ 2015-11-03 | 38 | 00571 ] 葵 - 放学后的昴星团
862: [ 2015-11-27 | 30 | 00571 ] 白神叶子 - 其实我是
863: [ 2015-11-17 | 28 | 00570 ] 早濑真树子 - 寄生兽 生命的准则
864: [ 2015-11-13 | 37 | 00570 ] 小莲 - 乌瑟的穷困生活 第三季
865: [ 2015-11-07 | 30 | 00567 ] 瓜仔 - 干支魂
866: [ 2015-11-09 | 28 | 00559 ] 召唤寺菊乃 - 如果折断她的旗OAD
867: [ 2015-11-29 | 34 | 00558 ] 亚谢 - 甘城光辉游乐园
868: [ 2015-12-04 | 29 | 00558 ] 艾蕾娜·阿尔莎维娜 - 圣剑使的禁咒咏唱
869: [ 2015-11-02 | 35 | 00558 ] 水镜美三香 - 苍穹之法芙娜EXODUS
870: [ 2015-11-13 | 38 | 00556 ] 月影百合(Cure Moonlight) - 光之美少女全明星 春季嘉年华
871: [ 2015-11-22 | 33 | 00555 ] 海德玛瑞·W·施瑙佛 - 强袭魔女新OVA
872: [ 2015-11-17 | 29 | 00553 ] 布丽奥修·达尔基昂 - DOG DAYS 第三季
873: [ 2015-11-08 | 27 | 00550 ] 妮嘉 - 血界战线
874: [ 2015-10-31 | 35 | 00548 ] 温蒂·中岛 - 魔法少女奈叶ViVid
875: [ 2015-11-06 | 28 | 00546 ] 服部花子 - 教室危机
876: [ 2015-11-21 | 40 | 00546 ] 常盘和美 - 侦探歌剧少女福尔摩斯TD
877: [ 2015-11-02 | 36 | 00545 ] 拉布拉 - 宝石宠物MagicalChange
878: [ 2015-11-17 | 30 | 00539 ] 琼·罗 - CodeGeass亡国的阿基德
879: [ 2015-12-04 | 30 | 00538 ] 夏尔·戴·达尔坦尼雅 - 百花缭乱OVA
880: [ 2015-12-01 | 27 | 00537 ] 沢渡枫 - 玉响剧场版
881: [ 2015-11-14 | 29 | 00537 ] 刻耳柏洛斯 - 巴哈姆特之怒
882: [ 2015-11-19 | 30 | 00536 ] 莉菲雅 - 圣斗士星矢 黄金魂
883: [ 2015-11-20 | 26 | 00536 ] 卡萝·玛尔斯·迪恩海姆 - 战姬绝唱GX
884: [ 2015-11-20 | 27 | 00536 ] 上条春菜 - 偶像大师 灰姑娘女孩
885: [ 2015-11-08 | 28 | 00535 ] 伊丽莎白 - 女神异闻录3剧场版
886: [ 2015-11-16 | 28 | 00533 ] 花代 - 选择扩散者
887: [ 2015-11-15 | 33 | 00528 ] 佐城雪美 - 偶像大师 灰姑娘女孩
888: [ 2015-12-01 | 28 | 00528 ] 仲野羽月 - 群居姐妹
889: [ 2015-11-11 | 30 | 00527 ] 夏琪洛夫军曹 - 军人少女
890: [ 2015-11-23 | 30 | 00526 ] 柳生义仙 - 百花缭乱OVA
891: [ 2015-11-22 | 34 | 00523 ] 桂雪路 - 旋风管家OAD
892: [ 2015-11-25 | 29 | 00522 ] 段段原照代 - 蜡笔小新2014剧场版
893: [ 2015-12-04 | 31 | 00521 ] 藤堂尤里卡 - 偶像活动剧场版
894: [ 2015-11-26 | 26 | 00521 ] 羽佐间卡农 - 苍穹之法芙娜EXODUS
895: [ 2015-11-07 | 31 | 00518 ] 北条响(Cure Melody) - 光之美少女全明星 春季嘉年华
896: [ 2015-11-25 | 30 | 00517 ] 葛城 - 闪乱神乐OVA
897: [ 2015-11-14 | 30 | 00513 ] 鮎川亚由 - 游戏王ARC-V
898: [ 2015-11-05 | 30 | 00511 ] 佐藤花 - 城下町的蒲公英
899: [ 2015-12-05 | 33 | 00509 ] 月野 - SHOW BY ROCK!!
900: [ 2015-11-02 | 37 | 00508 ] 桃园爱(Cure Peach) - 光之美少女全明星 春季嘉年华
901: [ 2015-11-16 | 29 | 00507 ] 三次千寻 - 玉响剧场版
902: [ 2015-11-06 | 29 | 00507 ] 亚里亚·格拉斯曼大佐 - 军人少女
903: [ 2015-11-07 | 32 | 00506 ] 松本纱里奈 - 偶像大师 灰姑娘女孩
904: [ 2015-11-15 | 34 | 00505 ] 茧 - 选择扩散者
905: [ 2015-11-15 | 35 | 00505 ] 苍井晶 - 选择扩散者
906: [ 2015-11-28 | 30 | 00505 ] 小优 - 乌瑟的穷困生活 第三季
907: [ 2015-11-04 | 31 | 00503 ] 丛 - 闪乱神乐OVA
908: [ 2015-11-22 | 35 | 00503 ] 天城茉莉音 - 侦探歌剧少女福尔摩斯TD
909: [ 2015-11-20 | 28 | 00502 ] 阿 - SHOW BY ROCK!!
910: [ 2015-12-01 | 29 | 00501 ] 仲野咲月 - 群居姐妹
911: [ 2015-11-10 | 35 | 00500 ] 莎玛莉 - 希德尼娅的骑士 第二季
912: [ 2015-11-07 | 33 | 00498 ] 蜜卡·杰乌坎 - 战姬绝唱GX
913: [ 2015-11-18 | 29 | 00498 ] 涩谷友千香 - 歌之王子殿下 第三季
914: [ 2015-12-03 | 29 | 00497 ] 神乐坂砂夜 - 临时女友
915: [ 2015-11-24 | 29 | 00497 ] QUEEN - 怪盗JOKER
916: [ 2015-11-11 | 31 | 00496 ] 莫拉·切斯特 - 六花的勇者
917: [ 2015-11-01 | 28 | 00495 ] 小女鹿兰兰 - 蜡笔小新2014剧场版
918: [ 2015-11-05 | 31 | 00491 ] 宇德真茶未(抹茶绿) - 旋转少女
919: [ 2015-11-16 | 30 | 00490 ] 神崎美月 - 偶像活动剧场版
920: [ 2015-11-03 | 39 | 00489 ] 剑崎真琴(Cure Sword) - 光之美少女全明星 春季嘉年华
921: [ 2015-11-20 | 29 | 00488 ] 星空幸(Cure Happy) - 光之美少女全明星 春季嘉年华
922: [ 2015-11-01 | 29 | 00487 ] 米歇尔·K·戴维斯 - 火星异种
923: [ 2015-12-05 | 34 | 00485 ] 伊娃·弗罗斯特 - 火星异种
924: [ 2015-12-04 | 32 | 00484 ] 姬川友纪 - 偶像大师 灰姑娘女孩
925: [ 2015-11-10 | 36 | 00483 ] 豪德寺佳代 - 生存游戏部OVA
926: [ 2015-11-09 | 29 | 00480 ] 小野寺千鹤 - 临时女友
927: [ 2015-11-30 | 35 | 00479 ] 片桐早苗 - 偶像大师 灰姑娘女孩
928: [ 2015-11-14 | 31 | 00479 ] 八月一日静 - 苍蓝钢铁的琶音DC
929: [ 2015-11-08 | 29 | 00476 ] 志保美理穗 - 玉响剧场版
930: [ 2015-11-04 | 32 | 00475 ] 白崎伊莉丝 - 教室危机
931: [ 2015-11-07 | 34 | 00475 ] 莎耶 - 翠星的加尔刚蒂亚OVA
932: [ 2015-11-13 | 39 | 00475 ] 江角京子 - 灵感
